Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Germany,DEU,2021-12-20,107992169,19848382,12742532,3573316,0,0,0,0,0,0
Germany,DEU,2021-12-21,108681048,20375685,12743085,3575937,0,0,0,0,0,0
Germany,DEU,2021-12-22,109358651,20896672,12743345,3577822,0,0,0,0,0,0
Germany,DEU,2021-12-23,109814248,21249193,12744272,3579302,0,0,0,0,0,0
Germany,DEU,2021-12-24,109857286,21284191,12744299,3580142,0,0,0,0,0,0
Germany,DEU,2021-12-25,109875567,21301685,12744405,3580229,0,0,0,0,0,0
Germany,DEU,2021-12-26,109911682,21335723,12744406,3580319,0,0,0,0,0,0
Germany,DEU,2021-12-27,110212274,21629937,12745025,3581403,0,0,0,0,0,0
Germany,DEU,2021-12-28,110584770,21972618,12745370,3582842,0,0,0,0,0,0
Germany,DEU,2021-12-29,110961366,22309951,12745747,3583827,0,0,0,0,0,0
Germany,DEU,2021-12-30,111252382,22577223,12745842,3585051,0,0,0,0,0,0
Germany,DEU,2021-12-31,111321248,22632211,12746009,3585940,0,0,0,0,0,0
Germany,DEU,2022-01-01,111334396,22647398,12746064,3585971,0,0,0,0,0,0
Germany,DEU,2022-01-02,111416365,22719228,12746070,3586115,0,0,0,0,0,0
Germany,DEU,2022-01-03,111667114,22948274,12746104,3586813,0,0,0,0,0,0
Germany,DEU,2022-01-04,112053761,23259512,12746748,3587923,0,0,0,0,0,0
Germany,DEU,2022-01-05,112512023,23615394,12746986,3588838,0,0,0,0,0,0
Germany,DEU,2022-01-06,112900985,23906189,12747561,3589675,0,0,0,0,0,0
Germany,DEU,2022-01-07,113346571,24222975,12747662,3591588,0,0,0,0,0,0
Germany,DEU,2022-01-08,113645291,24440155,12747770,3592451,0,0,0,0,0,0
Germany,DEU,2022-01-09,113760119,24509389,12748066,3592700,0,0,0,0,0,0
Germany,DEU,2022-01-10,114076667,24749644,12748077,3593737,0,0,0,0,0,0
Germany,DEU,2022-01-11,114539340,25079500,12748526,3595497,0,0,0,0,0,0
Germany,DEU,2022-01-12,115060073,25435789,12748618,3597069,0,0,0,0,0,0
Germany,DEU,2022-01-13,115560886,25768057,12748858,3598839,0,0,0,0,0,0
Germany,DEU,2022-01-14,116034088,26068978,12749491,3601015,0,0,0,0,0,0
Germany,DEU,2022-01-15,116323762,26243163,12749718,3601638,0,0,0,0,0,0
Germany,DEU,2022-01-16,116421765,26298933,12749791,3602004,0,0,0,0,0,0
Germany,DEU,2022-01-17,116718222,26480904,12749848,3602983,0,0,0,0,0,0
Germany,DEU,2022-01-18,117132945,26715255,12750235,3604200,0,0,0,0,0,0
Germany,DEU,2022-01-19,117571366,26952130,12751520,3605683,0,0,0,0,0,0
Germany,DEU,2022-01-20,118025649,27196523,12751591,3606622,0,0,0,0,0,0
Germany,DEU,2022-01-21,118420570,27395831,12751639,3607630,0,0,0,0,0,0
Germany,DEU,2022-01-22,118618298,27492201,12751714,3608269,0,0,0,0,0,0
Germany,DEU,2022-01-23,118693005,27525018,12751716,3608349,0,0,0,0,0,0
Germany,DEU,2022-01-24,118927899,27645481,12751719,3608859,0,0,0,0,0,0
Germany,DEU,2022-01-25,119270945,27799533,12752122,3610154,0,0,0,0,0,0
Germany,DEU,2022-01-26,119624550,27947027,12752157,3611000,0,0,0,0,0,0
Germany,DEU,2022-01-27,119986184,28090639,12752220,3613836,0,0,0,0,0,0
Germany,DEU,2022-01-28,120303818,28207787,12752247,3614557,0,0,0,0,0,0
Germany,DEU,2022-01-29,120458959,28262653,12752404,3614797,0,0,0,0,0,0
Germany,DEU,2022-01-30,120514966,28281981,12752426,3614900,0,0,0,0,0,0
Germany,DEU,2022-01-31,120685575,28342294,12752489,3615497,0,0,0,0,0,0
Germany,DEU,2022-02-01,120908612,28410529,12752513,3615870,0,0,0,0,0,0
Germany,DEU,2022-02-02,121187526,28490584,12752922,3616725,0,0,0,0,0,0
Germany,DEU,2022-02-03,121457632,28560519,12752927,3617275,0,0,0,0,0,0
Germany,DEU,2022-02-04,121701668,28624878,12753155,3617755,0,0,0,0,0,0
Germany,DEU,2022-02-05,121818537,28653068,12753162,3617969,0,0,0,0,0,0
Germany,DEU,2022-02-06,121861112,28662413,12753181,3618063,0,0,0,0,0,0
Germany,DEU,2022-02-07,121991353,28696544,12753194,3618352,0,0,0,0,0,0
Germany,DEU,2022-02-08,122210155,28749745,12753591,3618987,0,0,0,0,0,0
Germany,DEU,2022-02-09,122435457,28802915,12753607,3619429,0,0,0,0,0,0
Germany,DEU,2022-02-10,122642736,28845634,12753611,3619970,0,0,0,0,0,0
Germany,DEU,2022-02-11,122830535,28883887,12753629,3620477,0,0,0,0,0,0
Germany,DEU,2022-02-12,122915921,28900959,12753640,3620646,0,0,0,0,0,0
Germany,DEU,2022-02-13,122942293,28906699,12753646,3620728,0,0,0,0,0,0
Germany,DEU,2022-02-14,123039360,28926952,12753676,3620959,0,0,0,0,0,0
Germany,DEU,2022-02-15,123198343,28959348,12754075,3621288,0,0,0,0,0,0
Germany,DEU,2022-02-16,123357382,28987170,12754094,3621630,0,0,0,0,0,0
Germany,DEU,2022-02-17,123516138,29013873,12754112,3621932,0,0,0,0,0,0
Germany,DEU,2022-02-18,123666552,29039394,12754192,3622156,0,0,0,0,0,0
Germany,DEU,2022-02-19,123727793,29049169,12754194,3622275,0,0,0,0,0,0
Germany,DEU,2022-02-20,123750257,29054003,12754204,3622319,0,0,0,0,0,0
Germany,DEU,2022-02-21,123841753,29071318,12754244,3622476,0,0,0,0,0,0
Germany,DEU,2022-02-22,123977318,29092254,12754693,3622994,0,0,0,0,0,0
Germany,DEU,2022-02-23,124111080,29114332,12755118,3623188,0,0,0,0,0,0
Germany,DEU,2022-02-24,124247270,29136131,12755199,3623424,0,0,0,0,0,0
Germany,DEU,2022-02-25,124362247,29154125,12755427,3623756,0,0,0,0,0,0
Germany,DEU,2022-02-26,124406318,29161345,12755436,3623837,0,0,0,0,550,0
Germany,DEU,2022-02-27,124419061,29163499,12755444,3623860,0,0,0,0,1728,0
Germany,DEU,2022-02-28,124481582,29176993,12755446,3624016,0,0,0,0,5393,0
Germany,DEU,2022-03-01,124575153,29191873,12755484,3624228,0,0,0,0,9149,0
Germany,DEU,2022-03-02,124668111,29206966,12755544,3624407,0,0,0,0,13108,0
Germany,DEU,2022-03-03,124783929,29226207,12755553,3624742,0,0,0,0,16833,0
Germany,DEU,2022-03-04,124873176,29241372,12755583,3624972,0,0,0,0,21718,0
Germany,DEU,2022-03-05,124904348,29247518,12755584,3625027,0,0,0,0,25729,0
Germany,DEU,2022-03-06,124916243,29249734,12755585,3625039,0,0,0,0,29165,0
Germany,DEU,2022-03-07,124967412,29257956,12755626,3625379,0,0,0,0,32526,0
Germany,DEU,2022-03-08,125051045,29271309,12756088,3625708,0,0,0,0,35436,0
Germany,DEU,2022-03-09,125134798,29285993,12756200,3625877,0,0,0,0,38116,0
Germany,DEU,2022-03-10,125224453,29301693,12756213,3626055,0,0,0,0,40012,0
Germany,DEU,2022-03-11,125303375,29315121,12756703,3626377,0,0,0,0,42462,0
Germany,DEU,2022-03-12,125330569,29320358,12756707,3626408,0,0,0,0,44405,0
Germany,DEU,2022-03-13,125340040,29323545,12756707,3626437,0,0,0,0,44781,0
Germany,DEU,2022-03-14,125382499,29331196,12756711,3626558,0,0,0,0,45845,0
Germany,DEU,2022-03-15,125456194,29343224,12757086,3626783,0,0,0,0,47121,0
Germany,DEU,2022-03-16,125529183,29356637,12757094,3626879,0,0,0,0,48465,0
Germany,DEU,2022-03-17,125604064,29369273,12757117,3627033,0,0,0,0,49464,0
Germany,DEU,2022-03-18,125662476,29378657,12757127,3627141,0,0,0,0,50739,0
Germany,DEU,2022-03-19,125685414,29382974,12757131,3627162,0,0,0,0,52217,0
Germany,DEU,2022-03-20,125693918,29384853,12757131,3627179,0,0,0,0,52959,0
Germany,DEU,2022-03-21,125728386,29390310,12757134,3627266,0,0,0,0,55112,0
Germany,DEU,2022-03-22,125785890,29398661,12757514,3627562,0,0,0,0,57859,0
Germany,DEU,2022-03-23,125840682,29406734,12757521,3627639,0,0,0,0,61456,0
Germany,DEU,2022-03-24,125898241,29414580,12757523,3627748,0,0,0,0,64361,0
Germany,DEU,2022-03-25,125948098,29421881,12757544,3627856,0,0,0,0,68241,0
Germany,DEU,2022-03-26,125965994,29424905,12757557,3627875,0,0,0,0,71148,0
Germany,DEU,2022-03-27,125972793,29426452,12757557,3627888,0,0,0,0,72559,0
Germany,DEU,2022-03-28,126002150,29431231,12757596,3627931,0,0,0,0,75508,0
Germany,DEU,2022-03-29,126049357,29438161,12757976,3628120,0,0,0,0,78012,0
Germany,DEU,2022-03-30,126096879,29444605,12757985,3628213,0,0,0,0,80278,0
Germany,DEU,2022-03-31,126149038,29452879,12758016,3628267,0,0,0,0,81894,0
Hong Kong,HKG,2021-02-22,0,0,0,0,0,47,0,0,0,0
Hong Kong,HKG,2021-02-23,0,0,0,0,0,579,0,0,0,0
Hong Kong,HKG,2021-02-26,0,0,0,0,0,6623,0,0,0,0
Hong Kong,HKG,2021-02-27,0,0,0,0,0,13663,0,0,0,0
Hong Kong,HKG,2021-02-28,0,0,0,0,0,20678,0,0,0,0
Hong Kong,HKG,2021-03-01,0,0,0,0,0,27086,0,0,0,0
Hong Kong,HKG,2021-03-02,0,0,0,0,0,40157,0,0,0,0
Hong Kong,HKG,2021-03-03,0,0,0,0,0,51825,0,0,0,0
Hong Kong,HKG,2021-03-04,0,0,0,0,0,62214,0,0,0,0
Hong Kong,HKG,2021-03-05,0,0,0,0,0,72352,0,0,0,0
Hong Kong,HKG,2021-03-06,336,0,0,0,0,83672,0,0,0,0
Hong Kong,HKG,2021-03-07,1207,0,0,0,0,91793,0,0,0,0
Hong Kong,HKG,2021-03-08,2130,0,0,0,0,101695,0,0,0,0
Hong Kong,HKG,2021-03-09,3008,0,0,0,0,110493,0,0,0,0
Hong Kong,HKG,2021-03-10,9028,0,0,0,0,121495,0,0,0,0
Hong Kong,HKG,2021-03-11,14791,0,0,0,0,131092,0,0,0,0
Hong Kong,HKG,2021-03-12,21519,0,0,0,0,140686,0,0,0,0
Hong Kong,HKG,2021-03-13,27845,0,0,0,0,149241,0,0,0,0
Hong Kong,HKG,2021-03-14,33525,0,0,0,0,157181,0,0,0,0
Hong Kong,HKG,2021-03-15,39922,0,0,0,0,166147,0,0,0,0
Hong Kong,HKG,2021-03-16,53021,0,0,0,0,176375,0,0,0,0
Hong Kong,HKG,2021-03-17,64373,0,0,0,0,189623,0,0,0,0
Hong Kong,HKG,2021-03-18,75151,0,0,0,0,201472,0,0,0,0
Hong Kong,HKG,2021-03-19,90960,0,0,0,0,213267,0,0,0,0
Hong Kong,HKG,2021-03-20,106003,0,0,0,0,224592,0,0,0,0
Hong Kong,HKG,2021-03-21,120739,0,0,0,0,233677,0,0,0,0
Hong Kong,HKG,2021-03-22,135824,0,0,0,0,243847,0,0,0,0
Hong Kong,HKG,2021-03-23,150244,0,0,0,0,253260,0,0,0,0
Hong Kong,HKG,2021-03-24,151325,0,0,0,0,261954,0,0,0,0
Hong Kong,HKG,2021-03-25,151325,0,0,0,0,270174,0,0,0,0
Hong Kong,HKG,2021-03-26,151325,0,0,0,0,283891,0,0,0,0
Hong Kong,HKG,2021-03-27,151325,0,0,0,0,297931,0,0,0,0
Hong Kong,HKG,2021-03-28,151325,0,0,0,0,311105,0,0,0,0
Hong Kong,HKG,2021-03-29,151325,0,0,0,0,323776,0,0,0,0
Hong Kong,HKG,2021-03-30,151325,0,0,0,0,338971,0,0,0,0
Hong Kong,HKG,2021-03-31,151325,0,0,0,0,353752,0,0,0,0
Hong Kong,HKG,2021-04-01,151325,0,0,0,0,369031,0,0,0,0
Hong Kong,HKG,2021-04-02,151325,0,0,0,0,379892,0,0,0,0
Hong Kong,HKG,2021-04-03,151325,0,0,0,0,392641,0,0,0,0
Hong Kong,HKG,2021-04-04,151983,0,0,0,0,404067,0,0,0,0
Hong Kong,HKG,2021-04-05,163728,0,0,0,0,413487,0,0,0,0
Hong Kong,HKG,2021-04-06,193565,0,0,0,0,422418,0,0,0,0
Hong Kong,HKG,2021-04-07,219537,0,0,0,0,440231,0,0,0,0
Hong Kong,HKG,2021-04-08,244598,0,0,0,0,455687,0,0,0,0
Hong Kong,HKG,2021-04-09,274283,0,0,0,0,470734,0,0,0,0
Hong Kong,HKG,2021-04-10,307577,0,0,0,0,483955,0,0,0,0
Hong Kong,HKG,2021-04-11,339562,0,0,0,0,495312,0,0,0,0
Hong Kong,HKG,2021-04-12,370268,0,0,0,0,507958,0,0,0,0
Hong Kong,HKG,2021-04-13,397768,0,0,0,0,521168,0,0,0,0
Hong Kong,HKG,2021-04-14,414247,0,0,0,0,536848,0,0,0,0
Hong Kong,HKG,2021-04-15,428957,0,0,0,0,552120,0,0,0,0
Hong Kong,HKG,2021-04-16,449248,0,0,0,0,568584,0,0,0,0
Hong Kong,HKG,2021-04-17,472581,0,0,0,0,584676,0,0,0,0
Hong Kong,HKG,2021-04-18,492449,0,0,0,0,598640,0,0,0,0
Hong Kong,HKG,2021-04-19,509677,0,0,0,0,613884,0,0,0,0
Hong Kong,HKG,2021-04-20,522585,0,0,0,0,627063,0,0,0,0
Hong Kong,HKG,2021-04-21,534069,0,0,0,0,639020,0,0,0,0
Hong Kong,HKG,2021-04-22,545795,0,0,0,0,650844,0,0,0,0
Hong Kong,HKG,2021-04-23,559088,0,0,0,0,663783,0,0,0,0
Hong Kong,HKG,2021-04-24,576258,0,0,0,0,676801,0,0,0,0
Hong Kong,HKG,2021-04-25,587133,0,0,0,0,688037,0,0,0,0
Hong Kong,HKG,2021-04-26,602962,0,0,0,0,699230,0,0,0,0
Hong Kong,HKG,2021-04-27,618000,0,0,0,0,708861,0,0,0,0
Hong Kong,HKG,2021-04-28,633053,0,0,0,0,718692,0,0,0,0
Hong Kong,HKG,2021-04-29,648991,0,0,0,0,728509,0,0,0,0
Hong Kong,HKG,2021-04-30,672912,0,0,0,0,740860,0,0,0,0
Hong Kong,HKG,2021-05-01,704170,0,0,0,0,750242,0,0,0,0
Hong Kong,HKG,2021-05-02,733053,0,0,0,0,758877,0,0,0,0
Hong Kong,HKG,2021-05-03,761226,0,0,0,0,768427,0,0,0,0
Hong Kong,HKG,2021-05-04,785884,0,0,0,0,776952,0,0,0,0
Hong Kong,HKG,2021-05-05,808171,0,0,0,0,785441,0,0,0,0
Hong Kong,HKG,2021-05-06,830519,0,0,0,0,793533,0,0,0,0
Hong Kong,HKG,2021-05-07,859910,0,0,0,0,802450,0,0,0,0
Hong Kong,HKG,2021-05-08,893099,0,0,0,0,811350,0,0,0,0
Hong Kong,HKG,2021-05-09,923250,0,0,0,0,818418,0,0,0,0
Hong Kong,HKG,2021-05-10,950165,0,0,0,0,826391,0,0,0,0
Hong Kong,HKG,2021-05-11,971050,0,0,0,0,834017,0,0,0,0
Hong Kong,HKG,2021-05-12,989521,0,0,0,0,841335,0,0,0,0
Hong Kong,HKG,2021-05-13,1007900,0,0,0,0,848734,0,0,0,0
Hong Kong,HKG,2021-05-14,1031162,0,0,0,0,857455,0,0,0,0
Hong Kong,HKG,2021-05-15,1060284,0,0,0,0,865965,0,0,0,0
Hong Kong,HKG,2021-05-16,1081911,0,0,0,0,873167,0,0,0,0
Hong Kong,HKG,2021-05-17,1101947,0,0,0,0,882385,0,0,0,0
Hong Kong,HKG,2021-05-18,1118324,0,0,0,0,892050,0,0,0,0
Hong Kong,HKG,2021-05-19,1129856,0,0,0,0,896685,0,0,0,0
Hong Kong,HKG,2021-05-20,1144810,0,0,0,0,905514,0,0,0,0
Hong Kong,HKG,2021-05-21,1165819,0,0,0,0,915349,0,0,0,0
Hong Kong,HKG,2021-05-22,1192548,0,0,0,0,925270,0,0,0,0
Hong Kong,HKG,2021-05-23,1213487,0,0,0,0,933166,0,0,0,0
Hong Kong,HKG,2021-05-24,1231672,0,0,0,0,943361,0,0,0,0
Hong Kong,HKG,2021-05-25,1246782,0,0,0,0,953311,0,0,0,0
Hong Kong,HKG,2021-05-26,1261015,0,0,0,0,963155,0,0,0,0
Hong Kong,HKG,2021-05-27,1276410,0,0,0,0,973904,0,0,0,0
Hong Kong,HKG,2021-05-28,1298642,0,0,0,0,987670,0,0,0,0
Hong Kong,HKG,2021-05-29,1326706,0,0,0,0,1002147,0,0,0,0
Hong Kong,HKG,2021-05-30,1349221,0,0,0,0,1014808,0,0,0,0
Hong Kong,HKG,2021-05-31,1369624,0,0,0,0,1030874,0,0,0,0
Hong Kong,HKG,2021-06-01,1386366,0,0,0,0,1047697,0,0,0,0
Hong Kong,HKG,2021-06-02,1402073,0,0,0,0,1064490,0,0,0,0
Hong Kong,HKG,2021-06-03,1420968,0,0,0,0,1081813,0,0,0,0
Hong Kong,HKG,2021-06-04,1447522,0,0,0,0,1100210,0,0,0,0
Hong Kong,HKG,2021-06-05,1480593,0,0,0,0,1117656,0,0,0,0
Hong Kong,HKG,2021-06-06,1506554,0,0,0,0,1131031,0,0,0,0
Hong Kong,HKG,2021-06-07,1529503,0,0,0,0,1150234,0,0,0,0
Hong Kong,HKG,2021-06-08,1547789,0,0,0,0,1168428,0,0,0,0
Hong Kong,HKG,2021-06-09,1563829,0,0,0,0,1185253,0,0,0,0
Hong Kong,HKG,2021-06-10,1584479,0,0,0,0,1202835,0,0,0,0
Hong Kong,HKG,2021-06-11,1614126,0,0,0,0,1223622,0,0,0,0
Hong Kong,HKG,2021-06-12,1649186,0,0,0,0,1242706,0,0,0,0
Hong Kong,HKG,2021-06-13,1677200,0,0,0,0,1257192,0,0,0,0
Hong Kong,HKG,2021-06-14,1697747,0,0,0,0,1267134,0,0,0,0
Hong Kong,HKG,2021-06-15,1720305,0,0,0,0,1286097,0,0,0,0
Hong Kong,HKG,2021-06-16,1739034,0,0,0,0,1302827,0,0,0,0
Hong Kong,HKG,2021-06-17,1759940,0,0,0,0,1320824,0,0,0,0
Hong Kong,HKG,2021-06-18,1790255,0,0,0,0,1340839,0,0,0,0
Hong Kong,HKG,2021-06-19,1824028,0,0,0,0,1358679,0,0,0,0
Hong Kong,HKG,2021-06-20,1849522,0,0,0,0,1371144,0,0,0,0
Hong Kong,HKG,2021-06-21,1876263,0,0,0,0,1390406,0,0,0,0
Hong Kong,HKG,2021-06-22,1897873,0,0,0,0,1409794,0,0,0,0
Hong Kong,HKG,2021-06-23,1920638,0,0,0,0,1427713,0,0,0,0
Hong Kong,HKG,2021-06-24,1948144,0,0,0,0,1446630,0,0,0,0
Hong Kong,HKG,2021-06-25,1983593,0,0,0,0,1469123,0,0,0,0
Hong Kong,HKG,2021-06-26,2021910,0,0,0,0,1489365,0,0,0,0
Hong Kong,HKG,2021-06-27,2056984,0,0,0,0,1504496,0,0,0,0
Hong Kong,HKG,2021-06-28,2087436,0,0,0,0,1525590,0,0,0,0
Hong Kong,HKG,2021-06-29,2118814,0,0,0,0,1550281,0,0,0,0
Hong Kong,HKG,2021-06-30,2154184,0,0,0,0,1575175,0,0,0,0
Hong Kong,HKG,2021-07-01,2188113,0,0,0,0,1588897,0,0,0,0
Hong Kong,HKG,2021-07-02,2230060,0,0,0,0,1617065,0,0,0,0
Hong Kong,HKG,2021-07-03,2269914,0,0,0,0,1638934,0,0,0,0
Hong Kong,HKG,2021-07-04,2307163,0,0,0,0,1654633,0,0,0,0
Hong Kong,HKG,2021-07-05,2344933,0,0,0,0,1681506,0,0,0,0
Hong Kong,HKG,2021-07-06,2379889,0,0,0,0,1706407,0,0,0,0
Hong Kong,HKG,2021-07-07,2413690,0,0,0,0,1729880,0,0,0,0
Hong Kong,HKG,2021-07-08,2452716,0,0,0,0,1754606,0,0,0,0
Hong Kong,HKG,2021-07-09,2495491,0,0,0,0,1782079,0,0,0,0
Hong Kong,HKG,2021-07-10,2537110,0,0,0,0,1804604,0,0,0,0
Hong Kong,HKG,2021-07-11,2576115,0,0,0,0,1820639,0,0,0,0
Hong Kong,HKG,2021-07-12,2616295,0,0,0,0,1842220,0,0,0,0
Hong Kong,HKG,2021-07-13,2653570,0,0,0,0,1864737,0,0,0,0
Hong Kong,HKG,2021-07-14,2690361,0,0,0,0,1885247,0,0,0,0
Hong Kong,HKG,2021-07-15,2730323,0,0,0,0,1908653,0,0,0,0
Hong Kong,HKG,2021-07-16,2773480,0,0,0,0,1934484,0,0,0,0
Hong Kong,HKG,2021-07-17,2815020,0,0,0,0,1956397,0,0,0,0
Hong Kong,HKG,2021-07-18,2854953,0,0,0,0,1971783,0,0,0,0
Hong Kong,HKG,2021-07-19,2896448,0,0,0,0,1995437,0,0,0,0
Hong Kong,HKG,2021-07-20,2936051,0,0,0,0,2017534,0,0,0,0
Hong Kong,HKG,2021-07-21,2976384,0,0,0,0,2038017,0,0,0,0
Hong Kong,HKG,2021-07-22,3018475,0,0,0,0,2060191,0,0,0,0
Hong Kong,HKG,2021-07-23,3063914,0,0,0,0,2085535,0,0,0,0
Hong Kong,HKG,2021-07-24,3107504,0,0,0,0,2106491,0,0,0,0
Hong Kong,HKG,2021-07-25,3149537,0,0,0,0,2120473,0,0,0,0
Hong Kong,HKG,2021-07-26,3193167,0,0,0,0,2143560,0,0,0,0
Hong Kong,HKG,2021-07-27,3236102,0,0,0,0,2165506,0,0,0,0
Hong Kong,HKG,2021-07-28,3277611,0,0,0,0,2187215,0,0,0,0
Hong Kong,HKG,2021-07-29,3320883,0,0,0,0,2207026,0,0,0,0
Hong Kong,HKG,2021-07-30,3365957,0,0,0,0,2232248,0,0,0,0
Hong Kong,HKG,2021-07-31,3410214,0,0,0,0,2253018,0,0,0,0
Hong Kong,HKG,2021-08-01,3452407,0,0,0,0,2266621,0,0,0,0
Hong Kong,HKG,2021-08-02,3496634,0,0,0,0,2291441,0,0,0,0
Hong Kong,HKG,2021-08-03,3540920,0,0,0,0,2316073,0,0,0,0
Hong Kong,HKG,2021-08-04,3585410,0,0,0,0,2337015,0,0,0,0
Hong Kong,HKG,2021-08-05,3631232,0,0,0,0,2358387,0,0,0,0
Hong Kong,HKG,2021-08-06,3678158,0,0,0,0,2381990,0,0,0,0
Hong Kong,HKG,2021-08-07,3723901,0,0,0,0,2400856,0,0,0,0
Hong Kong,HKG,2021-08-08,3768028,0,0,0,0,2412112,0,0,0,0
Hong Kong,HKG,2021-08-09,3814225,0,0,0,0,2434627,0,0,0,0
Hong Kong,HKG,2021-08-10,3860930,0,0,0,0,2454743,0,0,0,0
Hong Kong,HKG,2021-08-11,3907835,0,0,0,0,2473330,0,0,0,0
Hong Kong,HKG,2021-08-12,3954145,0,0,0,0,2493008,0,0,0,0
Hong Kong,HKG,2021-08-13,4001811,0,0,0,0,2513859,0,0,0,0
Hong Kong,HKG,2021-08-14,4048536,0,0,0,0,2531205,0,0,0,0
Hong Kong,HKG,2021-08-15,4092803,0,0,0,0,2542286,0,0,0,0
Hong Kong,HKG,2021-08-16,4138461,0,0,0,0,2561663,0,0,0,0
Hong Kong,HKG,2021-08-17,4182908,0,0,0,0,2578649,0,0,0,0
Hong Kong,HKG,2021-08-18,4226746,0,0,0,0,2594856,0,0,0,0
Hong Kong,HKG,2021-08-19,4269932,0,0,0,0,2611311,0,0,0,0
Hong Kong,HKG,2021-08-20,4314293,0,0,0,0,2630027,0,0,0,0
Hong Kong,HKG,2021-08-21,4357908,0,0,0,0,2646062,0,0,0,0
Hong Kong,HKG,2021-08-22,4398270,0,0,0,0,2655999,0,0,0,0
Hong Kong,HKG,2021-08-23,4439764,0,0,0,0,2674349,0,0,0,0
Hong Kong,HKG,2021-08-24,4480436,0,0,0,0,2690676,0,0,0,0
Hong Kong,HKG,2021-08-25,4520965,0,0,0,0,2706499,0,0,0,0
Hong Kong,HKG,2021-08-26,4563508,0,0,0,0,2724646,0,0,0,0
Hong Kong,HKG,2021-08-27,4607640,0,0,0,0,2743606,0,0,0,0
Hong Kong,HKG,2021-08-28,4651516,0,0,0,0,2760605,0,0,0,0
Hong Kong,HKG,2021-08-29,4692413,0,0,0,0,2770838,0,0,0,0
Hong Kong,HKG,2021-08-30,4735542,0,0,0,0,2791652,0,0,0,0
Hong Kong,HKG,2021-08-31,4776794,0,0,0,0,2811776,0,0,0,0
Hong Kong,HKG,2021-09-01,4811054,0,0,0,0,2826845,0,0,0,0
Hong Kong,HKG,2021-09-02,4843987,0,0,0,0,2841729,0,0,0,0
Hong Kong,HKG,2021-09-03,4883745,0,0,0,0,2858194,0,0,0,0
Hong Kong,HKG,2021-09-04,4926650,0,0,0,0,2872556,0,0,0,0
Hong Kong,HKG,2021-09-05,4962300,0,0,0,0,2880199,0,0,0,0
Hong Kong,HKG,2021-09-06,4992666,0,0,0,0,2895154,0,0,0,0
Hong Kong,HKG,2021-09-07,5019256,0,0,0,0,2908628,0,0,0,0
Hong Kong,HKG,2021-09-08,5045610,0,0,0,0,2922226,0,0,0,0
Hong Kong,HKG,2021-09-09,5074294,0,0,0,0,2936373,0,0,0,0
Hong Kong,HKG,2021-09-10,5110116,0,0,0,0,2952161,0,0,0,0
Hong Kong,HKG,2021-09-11,5150303,0,0,0,0,2965509,0,0,0,0
Hong Kong,HKG,2021-09-12,5179747,0,0,0,0,2972323,0,0,0,0
Hong Kong,HKG,2021-09-13,5202902,0,0,0,0,2985454,0,0,0,0
Hong Kong,HKG,2021-09-14,5221371,0,0,0,0,2996849,0,0,0,0
Hong Kong,HKG,2021-09-15,5239828,0,0,0,0,3008016,0,0,0,0
Hong Kong,HKG,2021-09-16,5259943,0,0,0,0,3018785,0,0,0,0
Hong Kong,HKG,2021-09-17,5285447,0,0,0,0,3030931,0,0,0,0
Hong Kong,HKG,2021-09-18,5315892,0,0,0,0,3041000,0,0,0,0
Hong Kong,HKG,2021-09-19,5334382,0,0,0,0,3046035,0,0,0,0
Hong Kong,HKG,2021-09-20,5349214,0,0,0,0,3056188,0,0,0,0
Hong Kong,HKG,2021-09-21,5360422,0,0,0,0,3063600,0,0,0,0
Hong Kong,HKG,2021-09-22,5373758,0,0,0,0,3066825,0,0,0,0
Hong Kong,HKG,2021-09-23,5394651,0,0,0,0,3079743,0,0,0,0
Hong Kong,HKG,2021-09-24,5419570,0,0,0,0,3092136,0,0,0,0
Hong Kong,HKG,2021-09-25,5448223,0,0,0,0,3102584,0,0,0,0
Hong Kong,HKG,2021-09-26,5466857,0,0,0,0,3107598,0,0,0,0
Hong Kong,HKG,2021-09-27,5482402,0,0,0,0,3118803,0,0,0,0
Hong Kong,HKG,2021-09-28,5494108,0,0,0,0,3129040,0,0,0,0
Hong Kong,HKG,2021-09-29,5508085,0,0,0,0,3138696,0,0,0,0
Hong Kong,HKG,2021-09-30,5528076,0,0,0,0,3148998,0,0,0,0
Hong Kong,HKG,2021-10-01,5540423,0,0,0,0,3152245,0,0,0,0
Hong Kong,HKG,2021-10-02,5555119,0,0,0,0,3160212,0,0,0,0
Hong Kong,HKG,2021-10-03,5564737,0,0,0,0,3163348,0,0,0,0
Hong Kong,HKG,2021-10-04,5573799,0,0,0,0,3171998,0,0,0,0
Hong Kong,HKG,2021-10-05,5580477,0,0,0,0,3179346,0,0,0,0
Hong Kong,HKG,2021-10-06,5586735,0,0,0,0,3185658,0,0,0,0
Hong Kong,HKG,2021-10-07,5594032,0,0,0,0,3192311,0,0,0,0
Hong Kong,HKG,2021-10-08,5602935,0,0,0,0,3198777,0,0,0,0
Hong Kong,HKG,2021-10-09,5602935,0,0,0,0,3198846,0,0,0,0
Hong Kong,HKG,2021-10-10,5616740,0,0,0,0,3203600,0,0,0,0
Hong Kong,HKG,2021-10-11,5623880,0,0,0,0,3211904,0,0,0,0
